"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Samuel_Rybak: Porażka nie wpłynęła zbyt dobrze na psychikę Konfederatów.Przybity Sośnierz na poważnie rozważa założenie przez wolnorynk…",FALSE,0,NA,2019-05-28 21:06:21,FALSE,NA,"1133479646018908160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtxx",97,TRUE,FALSE,NA,NA
"To komentarz do tekstu https://t.co/c1q4jryvxP https://t.co/WTAklrk6zW",FALSE,0,NA,2019-05-28 21:06:02,FALSE,NA,"1133479566972981251",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TTwins777",0,FALSE,FALSE,NA,NA
"RT @Piechocinski: Wybory minęły o Programie KROWA plusik cichutko?",FALSE,0,NA,2019-05-28 21:05:41,FALSE,NA,"1133479480490627072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","znikampowoli",4,TRUE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:05:34,FALSE,NA,"1133479448723038208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pergamo5",111,TRUE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:05:26,FALSE,NA,"1133479417555103744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","astonhedge",111,TRUE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:05:23,FALSE,NA,"1133479402162020352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LLemaniak",111,TRUE,FALSE,NA,NA
"@MarioRebeliant Przecież zgodziłam się, że nie liczba mandatów jest tu ważna. Liczbę sprostowałam tylko dla porządk… https://t.co/9XW0aOsYZ6",FALSE,2,"MarioRebeliant",2019-05-28 21:05:16,TRUE,"1133473171779325952","1133479374328619008","90516952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagdalenaMaj5",1,FALSE,FALSE,NA,NA
"RT @michalrachon: @daguuniaa @KONFEDERACJA_ Najwyrazniej nic nie rozumiesz. Realizacja celów sprzecznych z fundamentalnymi interesami bezpi…",FALSE,0,NA,2019-05-28 21:04:57,FALSE,NA,"1133479293152051202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robert_konserwa",167,TRUE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:04:52,FALSE,NA,"1133479273816371209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LutnikWojtek",111,TRUE,FALSE,NA,NA
"RT @tynxik: Tak się wygrywa wybory proszę państwa. Z 10 miejsca na Podkarpaciu.

Eurowybory 2019. Europosłanka Elżbieta Łukacijewska z KE:…",FALSE,0,NA,2019-05-28 21:04:46,FALSE,NA,"1133479246402347009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","srutko",9,TRUE,FALSE,NA,NA
"Dlaczego KONFEDERACJA przegrała wybory? - patrz: https://t.co/PoxhsMTfVx",FALSE,1,NA,2019-05-28 21:04:44,FALSE,NA,"1133479237992833026",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dr_ciesielczyk",1,FALSE,FALSE,NA,NA
"@MarioRebeliant Mario - co to jest? Oczekiwanie od liderow osiagania sukcesow. Czy ten wynik jest sukcesem - zaraz… https://t.co/4fOGv7wefg",FALSE,1,"MarioRebeliant",2019-05-28 21:04:28,TRUE,"1133465650943451142","1133479173538889729","90516952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mr_grabowski",0,FALSE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:04:09,FALSE,NA,"1133479094887297026",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StZerko",111,TRUE,FALSE,NA,NA
"RT @TTwins777: Konserwatywny elektorat Prawa i Sprawiedliwości wybrał 11/27 = 40% kobiet, podczas gdy zwolennicy KE i Wiosny dali swoim kan…",FALSE,0,NA,2019-05-28 21:04:00,FALSE,NA,"1133479057008549889",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","katarynaaa",44,TRUE,FALSE,NA,NA
"RT @Samuel_Rybak: Porażka nie wpłynęła zbyt dobrze na psychikę Konfederatów.Przybity Sośnierz na poważnie rozważa założenie przez wolnorynk…",FALSE,0,NA,2019-05-28 21:03:56,FALSE,NA,"1133479040478851074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZSzabowski",97,TRUE,FALSE,NA,NA
"RT @logicznyX: Jarosław Wałęsa syn noblisty, syn człowieka lotnisko i największego światowego myśliciela, zaliczył wtopę przy wyborach samo…",FALSE,0,NA,2019-05-28 21:03:56,FALSE,NA,"1133479037274337281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pawelwid",37,TRUE,FALSE,NA,NA
"RT @jozef_glodowski: Chcecie obwiniać kogoś za przegraną w wyborach to popatrzcie na młodych i ich wypowiedzi dlaczego nie poszli na wybory…",FALSE,0,NA,2019-05-28 21:03:44,FALSE,NA,"1133478989119541256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aw_oma",3,TRUE,FALSE,NA,NA
"RT @KrystPawlowicz: @smok05 @Francis66794787 @Dulkiewicz_A Kolejne wybory się zbliżają...ale one i oni ciagle mają Polaków za głupków z sek…",FALSE,0,NA,2019-05-28 21:03:21,FALSE,NA,"1133478890217852935",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aug_brzoz",16,TRUE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 21:03:19,FALSE,NA,"1133478881586044933",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","etsaman2",1174,TRUE,FALSE,NA,NA
"czy te wybory też ""przegraliśmy w sieci "" ? Dla kolegi pytam. Smartfona resetuje.",FALSE,2,NA,2019-05-28 21:03:14,FALSE,NA,"1133478861008711681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_uncle_jun",0,FALSE,FALSE,NA,NA
"Tak się wygrywa wybory proszę państwa. Z 10 miejsca na Podkarpaciu.

Eurowybory 2019. Europosłanka Elżbieta Łukacij… https://t.co/x8JoVYuaCl",FALSE,46,NA,2019-05-28 21:02:47,TRUE,NA,"1133478750367174663",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tynxik",9,FALSE,FALSE,NA,NA
"RT @mhorala: Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,0,NA,2019-05-28 21:02:47,FALSE,NA,"1133478750367174661",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlaBezKota",111,TRUE,FALSE,NA,NA
"Ze sztabu PO wyciekła koncepcja bilboardu na kolejne wybory ⬇️ https://t.co/pZJb4vGCoF",FALSE,374,NA,2019-05-28 21:02:20,FALSE,NA,"1133478635376132098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhorala",111,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 21:01:45,FALSE,NA,"1133478488449724419",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlborowiecki",1174,TRUE,FALSE,NA,NA
"RT @rzeczpospolita: .@bbudka: Polityk nie może obrażać się na wyborców. To dyskwalifikuje 

https://t.co/QiwaMqdOAf",FALSE,0,NA,2019-05-28 21:01:42,FALSE,NA,"1133478477708046337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wojciec41989761",5,TRUE,FALSE,NA,NA
"RT @SchwertnerPL: Rzecz o manipulacji: taksówkarz przyznał mi dziś, że nie poszedł na wybory, bo jedyną opcję, jaką brał pod uwagę, był gło…",FALSE,0,NA,2019-05-28 21:01:31,FALSE,NA,"1133478432380248065",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","m11kebr",50,TRUE,FALSE,NA,NA
"RT @KrzysztofAtor: Sfałszowano Wybory do Parlamentu Unii Europejskiej 2019? 
Wypowiedzi Polityków, którzy tak twierdzą i ich Dowodów

➡️ ht…",FALSE,0,NA,2019-05-28 21:01:19,FALSE,NA,"1133478379309682693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dodan86",4,TRUE,FALSE,NA,NA
"RT @MottoDnia: Jak pokazaly Wybory do PE, JarKacz gra symultane na 10 szachownicach, a opozycja dalej w warcaby...",FALSE,0,NA,2019-05-28 21:01:13,FALSE,NA,"1133478356442374144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TitoniaT",19,TRUE,FALSE,NA,NA
"RT @waldemarkowal: ""My dopiero teraz przegrywamy te wybory. Wszystkim puszczają nerwy""
Polityk PSL: Nasi wyborcy się wkurzyli i na wybory n…",FALSE,0,NA,2019-05-28 21:01:02,FALSE,NA,"1133478309042491393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Comisarex1",25,TRUE,FALSE,NA,NA
"RT @TTwins777: Konserwatywny elektorat Prawa i Sprawiedliwości wybrał 11/27 = 40% kobiet, podczas gdy zwolennicy KE i Wiosny dali swoim kan…",FALSE,0,NA,2019-05-28 21:00:50,FALSE,NA,"1133478259080011779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Touchstone_Jstr",44,TRUE,FALSE,NA,NA
"@franciszka909 Co wybory tak jest ale do tej pory żaden z tych pajacy nie wyjechal.",FALSE,2,"franciszka909",2019-05-28 21:00:45,FALSE,"1133337582190903297","1133478237290553345","3012605775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wlodzimierz",0,FALSE,FALSE,NA,NA
"RT @PrzemekHenzel: ""Eksperci"" w 2015 roku: Jeśli opozycja chce wygrać wybory powinna się zjednoczyć.

""Eksperci"" w 2019 roku: Opozycja nie…",FALSE,0,NA,2019-05-28 21:00:44,FALSE,NA,"1133478232316104705",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","m11kebr",7,TRUE,FALSE,NA,NA
"RT @michalrachon: @daguuniaa @KONFEDERACJA_ Najwyrazniej nic nie rozumiesz. Realizacja celów sprzecznych z fundamentalnymi interesami bezpi…",FALSE,0,NA,2019-05-28 21:00:26,FALSE,NA,"1133478158924156928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KotMruk",167,TRUE,FALSE,NA,NA
"RT @wiktorkoss: Mam dobrą radę dla tych, którzy grożą, że jeśli PiS wygra wybory parlamentarne, to wyjeżdżają z Polski. 
Możecie już, kurwa…",FALSE,0,NA,2019-05-28 21:00:04,FALSE,NA,"1133478066754400257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KamilStanis",114,TRUE,FALSE,NA,NA
"@GrzesioRugby @MWardzyniakowa Kościół jest jednak wyrocznią i drogowskazem. Żelazny wiejski elektorat PiS nigdy nie… https://t.co/zBe8u9hR7P",FALSE,4,"GrzesioRugby",2019-05-28 20:59:35,TRUE,"1133477190404890624","1133477942686826496","1003927447983751168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piszczel77",0,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 20:59:26,FALSE,NA,"1133477905139490817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Comisarex1",1174,TRUE,FALSE,NA,NA
"RT @obywatel2k: I bardzo fajny tekst. Retweetuje za kimś, kto mi podesłał - przepraszam, nie mogę znaleźć źródła. https://t.co/Ycf51snTb6",FALSE,0,NA,2019-05-28 20:59:21,FALSE,NA,"1133477886483206144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","m11kebr",5,TRUE,FALSE,NA,NA
"RT @ObserwatorMiedz: O wyborach samorządowych w #Turcja - które wzbudziły niepokój Recepa T. #Erdoğan.a - i ich politycznych konsekwencjach…",FALSE,0,NA,2019-05-28 20:59:06,FALSE,NA,"1133477821953773569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unilodz",4,TRUE,FALSE,NA,NA
"RT @TTwins777: Konserwatywny elektorat Prawa i Sprawiedliwości wybrał 11/27 = 40% kobiet, podczas gdy zwolennicy KE i Wiosny dali swoim kan…",FALSE,0,NA,2019-05-28 20:58:47,FALSE,NA,"1133477743537078272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_amilano",44,TRUE,FALSE,NA,NA
"RT @kulisko: Naród: narzeka na pis
Naród: głosuje na pis albo nie idzie na wybory 
🤦🏼‍♀️. 
 #wyboryeuropejskie2019",FALSE,0,NA,2019-05-28 20:58:32,FALSE,NA,"1133477677774589952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julaheyy",906,TRUE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-28 20:58:03,FALSE,NA,"1133477559667183619",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvmahari",304,TRUE,FALSE,NA,NA
"RT @janek_W1: Cud!
W jeden dzień znikają główne problemy naszego Kraju!
-Nie ma pedofilii
-Działka Premiera już nie problemem
-O 447 cisza…",FALSE,0,NA,2019-05-28 20:57:49,FALSE,NA,"1133477500384927744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadziulaMik",584,TRUE,FALSE,NA,NA
"Mapa ukazująca zdawalność matur (ja Podkarpackie, swoją zdałem za pierwszym tak gwoli ścisłości)… https://t.co/rotxt7MEck",FALSE,0,NA,2019-05-28 20:57:48,TRUE,NA,"1133477494047367168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dziadzia1938",0,FALSE,FALSE,NA,NA
"RT @XKubiak: Gdzie PiS miał program na wybory do PE? https://t.co/qup3rZE438",FALSE,0,NA,2019-05-28 20:57:32,FALSE,NA,"1133477426506473472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pe_te_w",3,TRUE,FALSE,NA,NA
"RT @wiktorkoss: Mam dobrą radę dla tych, którzy grożą, że jeśli PiS wygra wybory parlamentarne, to wyjeżdżają z Polski. 
Możecie już, kurwa…",FALSE,0,NA,2019-05-28 20:57:10,FALSE,NA,"1133477335339032578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrabiaOn",114,TRUE,FALSE,NA,NA
"RT @wiktorkoss: Mam dobrą radę dla tych, którzy grożą, że jeśli PiS wygra wybory parlamentarne, to wyjeżdżają z Polski. 
Możecie już, kurwa…",FALSE,0,NA,2019-05-28 20:57:04,FALSE,NA,"1133477309720289281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qnr4d",114,TRUE,FALSE,NA,NA
"RT @JablonskiDoktor: U mnie są teksty polityczne, za free. 
Czasem trzeba głosować, a częściej nie. 
Za taki shit Semka bierze 2 tys. zł na…",FALSE,0,NA,2019-05-28 20:56:41,FALSE,NA,"1133477214153052160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rudawska_ewa",3,TRUE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-28 20:56:41,FALSE,NA,"1133477212173361152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwasnekiwi",304,TRUE,FALSE,NA,NA
"@KMetaKowalski @bogdan607 Myślę, że gdy nie ""posmakowanie zwycięstwa"" jakim niewątpliwie były wybory sprzed 5 lat,… https://t.co/kFmCvfIFjO",FALSE,1,"KMetaKowalski",2019-05-28 20:56:12,TRUE,"1133474033096433664","1133477091712917509","2356642926","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CiekawskiGregor",0,FALSE,FALSE,NA,NA
"Pani Krystyna nie może przeżyć, że totalna opozycja przegrała wybory.  #wtylewizji",FALSE,0,NA,2019-05-28 20:55:32,FALSE,NA,"1133476923068289025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpokojnyOddech",0,FALSE,FALSE,NA,NA
"RT @Samuel_Rybak: Porażka nie wpłynęła zbyt dobrze na psychikę Konfederatów.Przybity Sośnierz na poważnie rozważa założenie przez wolnorynk…",FALSE,0,NA,2019-05-28 20:54:53,FALSE,NA,"1133476760404799488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Comisarex1",97,TRUE,FALSE,NA,NA
"#wtylewizji Czemu wszyscy tak radzą POKE, co zrobić, by wybrać wybory? Jeszcze wezmą sobie to do serca i jesienią PIS przegra😉",FALSE,0,NA,2019-05-28 20:54:32,FALSE,NA,"1133476674690011136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agakrawczyk14",0,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 20:54:24,FALSE,NA,"1133476640846176257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wikivv__",1174,TRUE,FALSE,NA,NA
"RT @A_Pawlikowski: Wybory do Europarlamentu rozbudzily nadzieje w funkcjonariuszach @SOP_GOV_PL. Moze wreszcie Komendantem zostanie osoba,…",FALSE,0,NA,2019-05-28 20:54:24,FALSE,NA,"1133476638027657217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alicja19860619",17,TRUE,FALSE,NA,NA
"RT @Samuel_Rybak: Porażka nie wpłynęła zbyt dobrze na psychikę Konfederatów.Przybity Sośnierz na poważnie rozważa założenie przez wolnorynk…",FALSE,0,NA,2019-05-28 20:54:12,FALSE,NA,"1133476590422249472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aw_konopka",97,TRUE,FALSE,NA,NA
"Moje zestawienie nieco bardziej rozbudowane, ale tę 10 warto zapamiętać 

https://t.co/VVJl4c6b8T",FALSE,1,NA,2019-05-28 20:54:10,FALSE,NA,"1133476582406930433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Szewczukasia",1,FALSE,FALSE,NA,NA
"https://t.co/4hfgta7pfG ''Jarosław Kaczyński może za to świętować. PiS nigdy w historii nie osiągnęło tak wysokiego… https://t.co/4RQk4nsljy",FALSE,0,NA,2019-05-28 20:54:00,TRUE,NA,"1133476540832976896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","klementowskiK",0,FALSE,FALSE,NA,NA
"O wyborach samorządowych w #Turcja - które wzbudziły niepokój Recepa T. #Erdoğan.a - i ich politycznych konsekwencj… https://t.co/3AHEnV66bp",FALSE,3,NA,2019-05-28 20:54:00,TRUE,NA,"1133476539792805888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ObserwatorMiedz",4,FALSE,FALSE,NA,NA
"juz odczuwam szkody ale to moje wybory",FALSE,10,NA,2019-05-28 20:53:24,FALSE,NA,"1133476389867405319",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raindropfuI",0,FALSE,FALSE,NA,NA
"RT @GrzegorzFiolek: ""Gdy opadnie już bitewny kurz, okaże się, że realny skutek niedzielnych wyborów jest niewiele wart. PiS w Parlamencie E…",FALSE,0,NA,2019-05-28 20:53:08,FALSE,NA,"1133476320405544960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aw_oma",7,TRUE,FALSE,NA,NA
"RT @michalrachon: @daguuniaa @KONFEDERACJA_ Najwyrazniej nic nie rozumiesz. Realizacja celów sprzecznych z fundamentalnymi interesami bezpi…",FALSE,0,NA,2019-05-28 20:53:00,FALSE,NA,"1133476287505489920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JurekMifune",167,TRUE,FALSE,NA,NA
"@AGozdyra @RobertBiedron @bbudka @PolsatNewsPL Przegrane wybory? Refleksje? E tam, Biedroń dalej grzeje do gorąca KE. 🤦‍♂️",FALSE,3,"AGozdyra",2019-05-28 20:52:44,FALSE,"1133465376765992960","1133476220870504448","460409077","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BorgZos",0,FALSE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-28 20:52:34,FALSE,NA,"1133476180017995783",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuvMyCollins",304,TRUE,FALSE,NA,NA
"RT @LLemaniak: Ciocia, lat 72 - pierwszy raz w życiu (!) poszła na wybory. Bo syn dostaje 1000 zł na dzieci, a ona w końcu dostała dodatek…",FALSE,0,NA,2019-05-28 20:52:27,FALSE,NA,"1133476148921458690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Comisarex1",21,TRUE,FALSE,NA,NA
"Teraz Schetyna zaprosi PiS do koalicji i wygra wybory...",FALSE,0,NA,2019-05-28 20:51:45,FALSE,NA,"1133475970608971777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1JacekOsa2",0,FALSE,FALSE,NA,NA
"@artur_zawisza @pisorgpl @KONFEDERACJA_ wybory sa tajne po to zeby nie bylo potem samorozliczen, linczow /glosowale… https://t.co/RIVmRd0C6w",FALSE,0,"artur_zawisza",2019-05-28 20:51:42,TRUE,"1133298522286174208","1133475958747533313","947439716","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiesscar",0,FALSE,FALSE,NA,NA
"RT @cienia_mysli: Jestem rozkojarzonym studentem klasy zwanej życiem .... wkrótce sesja 🤔 Wybory",FALSE,0,NA,2019-05-28 20:51:33,FALSE,NA,"1133475923867688962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CykoriaP",1,TRUE,FALSE,NA,NA
"RT @WasikMaciej: Tak. Grzegorz Schetyna zremisował piąte z rzędu wybory... https://t.co/Lp7C5NiXGC",FALSE,0,NA,2019-05-28 20:51:06,FALSE,NA,"1133475808025174017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","miedzyprawakami",50,TRUE,FALSE,NA,NA
"RT @KlubJagiellonsk: PiS nieraz udowodnił, że jak obieca, to zrobi. Partia Kaczyńskiego zawodzi salony, ale nie swoich wyborców. Wybory pok…",FALSE,0,NA,2019-05-28 20:50:44,FALSE,NA,"1133475715842756608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrzegorzMarceli",24,TRUE,FALSE,NA,NA
"RT @KenLewak: Prof. Dudek: PiS otworzył w kampanii nowe wrota populizmu - dawanie wyborcom gotówki https://t.co/w7njeL4RlY przez @DziennikPL",FALSE,0,NA,2019-05-28 20:50:40,FALSE,NA,"1133475699778609152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","szania9",2,TRUE,FALSE,NA,NA
"RT @KrystPawlowicz: @smok05 @Francis66794787 @Dulkiewicz_A Kolejne wybory się zbliżają...ale one i oni ciagle mają Polaków za głupków z sek…",FALSE,0,NA,2019-05-28 20:50:32,FALSE,NA,"1133475664886226944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DariuszRomanow3",16,TRUE,FALSE,NA,NA
"RT @waldemarkowal: Wczoraj członkowie KOD/KE w czasie obecności #PMM w TVP śpiewali, że będą wybory i będzie radośnie, kiedy od władzy odsu…",FALSE,0,NA,2019-05-28 20:49:40,FALSE,NA,"1133475449479286785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KamilStanis",53,TRUE,FALSE,NA,NA
"RT @WitoldGlowacki: Poseł, który chce, żeby jego partia wygrywała wybory, powinien uważać ten 3-dniowy pobyt w Warszawie raz na dwa tygodni…",FALSE,0,NA,2019-05-28 20:49:18,FALSE,NA,"1133475354440556545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jakub_Wojsyk",34,TRUE,FALSE,NA,NA
"RT @TomaszSkory: Czyli co piąty czwarty z członków rządu odchodzi bo wybory, do tego Czerwińska - bo skąpa i Bańka - bo WADA.
Łącznie do re…",FALSE,0,NA,2019-05-28 20:49:17,FALSE,NA,"1133475351227772928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElzbietaKern",14,TRUE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-28 20:49:01,FALSE,NA,"1133475284697665536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lourosiee",304,TRUE,FALSE,NA,NA
"RT @aniatomsia: 1. Nie zapraszaj do tv nikogo z @KONFEDERACJA_, a jak już przyleza - za fraki i wywal ze studia
2. Opowiadaj widzom codzien…",FALSE,0,NA,2019-05-28 20:48:54,FALSE,NA,"1133475253940891648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jan_janzab",83,TRUE,FALSE,NA,NA
"RT @ZbigniewKozlow: Właśnie dowiedziałem się od elit, że jestem biednym, niedouczonym, bezrobotnym, zacofanym katolem ze wsi, przekupionym…",FALSE,0,NA,2019-05-28 20:48:43,FALSE,NA,"1133475209208565764",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DorotaKoszmarek",68,TRUE,FALSE,NA,NA
